co_mun,no_mun,ano,variavel,economia_categoria,economia_subcategoria,valor
2707107,Piranhas,2002.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,3157.0
2707107,Piranhas,2002.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,24438.0
2707107,Piranhas,2002.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,35003.0
2707107,Piranhas,2003.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,35246.0
2707107,Piranhas,2003.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,1894.0
2707107,Piranhas,2003.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,2363.0
2707107,Piranhas,2003.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,29729.0
2707107,Piranhas,2003.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,33985.0
2707107,Piranhas,2004.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,38914.0
2707107,Piranhas,2004.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,2524.0
2707107,Piranhas,2004.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,1978.0
2707107,Piranhas,2004.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,33005.0
2707107,Piranhas,2004.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,37508.0
2707107,Piranhas,2005.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,51740.0
2707107,Piranhas,2005.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,9447.0
2707107,Piranhas,2005.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,3406.0
2707107,Piranhas,2005.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,37225.0
2707107,Piranhas,2005.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,50079.0
2707107,Piranhas,2006.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,55306.0
2707107,Piranhas,2006.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,8390.0
2707107,Piranhas,2006.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,2635.0
2707107,Piranhas,2006.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,42143.0
2707107,Piranhas,2006.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,53168.0
2707107,Piranhas,2007.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,63266.0
2707107,Piranhas,2007.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,7179.0
2707107,Piranhas,2007.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,3390.0
2707107,Piranhas,2007.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,50613.0
2707107,Piranhas,2007.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,61181.0
2707107,Piranhas,2008.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,75718.0
2707107,Piranhas,2008.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,12290.0
2707107,Piranhas,2008.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,4017.0
2707107,Piranhas,2008.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,57004.0
2707107,Piranhas,2008.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,73311.0
2707107,Piranhas,2009.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,80707.0
2707107,Piranhas,2009.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,7815.0
2707107,Piranhas,2009.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,5431.0
2707107,Piranhas,2009.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,64927.0
2707107,Piranhas,2009.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,78172.0
2707107,Piranhas,2010.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,86372.0
2707107,Piranhas,2010.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,7542.0
2707107,Piranhas,2010.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,4246.0
2707107,Piranhas,2010.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,71362.0
2707107,Piranhas,2010.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,83149.0
2707107,Piranhas,2011.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,96164.0
2707107,Piranhas,2011.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,5687.0
2707107,Piranhas,2011.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,5039.0
2707107,Piranhas,2011.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,81462.0
2707107,Piranhas,2011.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,92188.0
2707107,Piranhas,2012.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,111593.0
2707107,Piranhas,2012.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,4009.0
2707107,Piranhas,2012.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,5459.0
2707107,Piranhas,2012.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,97154.0
2707107,Piranhas,2012.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,106621.0
2707107,Piranhas,2013.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,140447.0
2707107,Piranhas,2013.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,4699.0
2707107,Piranhas,2013.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,5858.0
2707107,Piranhas,2013.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,123184.0
2707107,Piranhas,2013.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,133742.0
2707107,Piranhas,2014.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,164366.0
2707107,Piranhas,2014.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,16031.0
2707107,Piranhas,2014.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,5932.0
2707107,Piranhas,2014.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,135934.0
2707107,Piranhas,2014.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,157897.0
2707107,Piranhas,2015.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,175714.0
2707107,Piranhas,2015.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,15851.0
2707107,Piranhas,2015.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,7155.0
2707107,Piranhas,2015.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,146218.0
2707107,Piranhas,2015.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,169224.0
2707107,Piranhas,2016.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,199329.0
2707107,Piranhas,2016.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,25808.0
2707107,Piranhas,2016.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,8406.0
2707107,Piranhas,2016.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,158349.0
2707107,Piranhas,2016.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,192564.0
2707107,Piranhas,2017.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,220225.0
2707107,Piranhas,2017.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,24573.0
2707107,Piranhas,2017.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,7875.0
2707107,Piranhas,2017.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,180439.0
2707107,Piranhas,2017.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,212886.0
2707107,Piranhas,2018.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,246029.0
2707107,Piranhas,2018.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,32699.0
2707107,Piranhas,2018.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,10553.0
2707107,Piranhas,2018.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,193758.0
2707107,Piranhas,2018.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,237010.0
2707107,Piranhas,2019.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,266009.0
2707107,Piranhas,2019.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,48767.0
2707107,Piranhas,2019.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,11705.0
2707107,Piranhas,2019.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,195417.0
2707107,Piranhas,2019.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,255889.0
2707107,Piranhas,2020.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,295233.0
2707107,Piranhas,2020.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,62420.0
2707107,Piranhas,2020.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,13546.0
2707107,Piranhas,2020.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,207080.0
2707107,Piranhas,2020.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,283046.0
2707107,Piranhas,2021.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,344018.0
2707107,Piranhas,2021.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,102527.0
2707107,Piranhas,2021.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,15598.0
2707107,Piranhas,2021.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,210510.0
2707107,Piranhas,2021.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,328635.0
2707206,Poço das Trincheiras,2002.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,17384.0
2707206,Poço das Trincheiras,2002.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,2778.0
2707206,Poço das Trincheiras,2002.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,347.0
2707206,Poço das Trincheiras,2002.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,13935.0
2707206,Poço das Trincheiras,2002.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,17060.0
2707206,Poço das Trincheiras,2003.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,17313.0
2707206,Poço das Trincheiras,2003.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,1353.0
2707206,Poço das Trincheiras,2003.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,234.0
2707206,Poço das Trincheiras,2003.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,15495.0
2707206,Poço das Trincheiras,2003.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,17081.0
2707206,Poço das Trincheiras,2004.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,20616.0
2707206,Poço das Trincheiras,2004.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,2875.0
2707206,Poço das Trincheiras,2004.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,312.0
2707206,Poço das Trincheiras,2004.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,17109.0
2707206,Poço das Trincheiras,2004.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,20297.0
2707206,Poço das Trincheiras,2005.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,24121.0
2707206,Poço das Trincheiras,2005.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,2886.0
2707206,Poço das Trincheiras,2005.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,408.0
2707206,Poço das Trincheiras,2005.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,20220.0
2707206,Poço das Trincheiras,2005.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,23514.0
2707206,Poço das Trincheiras,2006.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,26621.0
2707206,Poço das Trincheiras,2006.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,3191.0
2707206,Poço das Trincheiras,2006.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,600.0
2707206,Poço das Trincheiras,2006.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,22176.0
2707206,Poço das Trincheiras,2006.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,25968.0
2707206,Poço das Trincheiras,2007.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,30438.0
2707206,Poço das Trincheiras,2007.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,3864.0
2707206,Poço das Trincheiras,2007.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,651.0
2707206,Poço das Trincheiras,2007.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,25256.0
2707206,Poço das Trincheiras,2007.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,29772.0
