co_mun,no_mun,ano,variavel,inf_categoria,inf_subcategoria,valor
2700102,Água Branca,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,15209
2700102,Água Branca,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,15292
2700102,Água Branca,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,15241
2700102,Água Branca,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,15149
2700102,Água Branca,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,15107
2700102,Água Branca,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,15064
2700102,Água Branca,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,15319
2700102,Água Branca,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,15195
2700102,Água Branca,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,15155
2700102,Água Branca,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,15156
2700102,Água Branca,2024,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,5230
2700102,Água Branca,2024,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,5143
2700102,Água Branca,2024,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,5118
2700102,Água Branca,2024,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,5045
2700102,Água Branca,2024,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,5245
2700102,Água Branca,2024,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,5230
2700102,Água Branca,2024,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,5202
2700102,Água Branca,2024,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,15338
2700102,Água Branca,2024,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,15148
2700102,Água Branca,2024,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,15087
2700102,Água Branca,2024,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,14905
2700102,Água Branca,2024,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,15353
2700102,Água Branca,2024,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,15352
2700102,Água Branca,2024,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,15269
2700201,Anadia,2012,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,3564
2700201,Anadia,2012,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,3682
2700201,Anadia,2012,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,3684
2700201,Anadia,2012,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,3660
2700201,Anadia,2012,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,3613
2700201,Anadia,2012,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,11601
2700201,Anadia,2012,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,11806
2700201,Anadia,2012,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,11827
2700201,Anadia,2012,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,11799
2700201,Anadia,2012,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,11708
2700201,Anadia,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,3783
2700201,Anadia,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,3834
2700201,Anadia,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,3923
2700201,Anadia,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,3694
2700201,Anadia,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,3687
2700201,Anadia,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,3819
2700201,Anadia,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,3801
2700201,Anadia,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,3778
2700201,Anadia,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,3713
2700201,Anadia,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,3893
2700201,Anadia,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,3876
2700201,Anadia,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,3859
2700201,Anadia,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,11955
2700201,Anadia,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,12031
2700201,Anadia,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,12226
2700201,Anadia,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,11852
2700201,Anadia,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,11831
2700201,Anadia,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,11998
2700201,Anadia,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,11982
2700201,Anadia,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,11939
2700201,Anadia,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,11893
2700201,Anadia,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,12190
2700201,Anadia,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,12115
2700201,Anadia,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,12069
2700201,Anadia,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,3953
2700201,Anadia,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,4068
2700201,Anadia,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,4166
2700201,Anadia,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,3924
2700201,Anadia,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,3925
2700201,Anadia,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,4024
2700201,Anadia,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,3995
2700201,Anadia,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,3982
2700201,Anadia,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,3932
2700201,Anadia,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,4144
2700201,Anadia,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,4119
2700201,Anadia,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,4097
2700201,Anadia,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,12181
2700201,Anadia,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,12263
2700201,Anadia,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,12336
2700201,Anadia,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,12201
2700201,Anadia,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,12218
2700201,Anadia,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,12210
2700201,Anadia,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,12177
2700201,Anadia,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,12196
2700201,Anadia,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,12186
2700201,Anadia,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,12312
2700201,Anadia,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,12284
2700201,Anadia,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,12250
2700201,Anadia,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,3820
2700201,Anadia,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,3752
2700201,Anadia,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,3849
2700201,Anadia,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,3805
2700201,Anadia,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,3796
2700201,Anadia,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,3745
2700201,Anadia,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,3844
2700201,Anadia,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,3834
2700201,Anadia,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,3804
2700201,Anadia,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,3830
2700201,Anadia,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,3809
2700201,Anadia,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,3790
2700201,Anadia,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,11294
2700201,Anadia,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,10882
2700201,Anadia,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,10951
2700201,Anadia,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,11339
2700201,Anadia,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,11329
2700201,Anadia,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,10917
2700201,Anadia,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,11250
2700201,Anadia,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,11286
2700201,Anadia,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,11296
2700201,Anadia,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,10932
2700201,Anadia,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,10908
2700201,Anadia,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,10891
2700201,Anadia,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,3783
2700201,Anadia,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,3906
2700201,Anadia,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,3784
2700201,Anadia,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,3719
2700201,Anadia,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,3720
2700201,Anadia,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,3852
2700201,Anadia,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,3841
2700201,Anadia,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,3817
2700201,Anadia,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,3734
2700201,Anadia,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,3970
2700201,Anadia,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,3967
2700201,Anadia,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,3943
2700201,Anadia,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,10769
2700201,Anadia,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,10999
2700201,Anadia,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,10571
2700201,Anadia,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,10657
2700201,Anadia,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,10675
2700201,Anadia,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,10896
2700201,Anadia,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,10903
2700201,Anadia,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,10835
2700201,Anadia,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,10688
2700201,Anadia,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,11057
2700201,Anadia,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,11071
2700201,Anadia,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,11049
2700201,Anadia,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,3904
2700201,Anadia,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,3970
2700201,Anadia,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,3778
2700201,Anadia,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,3826
2700201,Anadia,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,3808
2700201,Anadia,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,3953
2700201,Anadia,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,3940
2700201,Anadia,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,3920
2700201,Anadia,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,3864
2700201,Anadia,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,3746
