_id,co_reg_plan,no_reg_plan,ano,variavel,ensino_rede,ensino_tipo,valor
1215,2703.0,Planalto Da Borborema,2016,Matrícula,Pública,Ensino Médio,8424.0
1216,2703.0,Planalto Da Borborema,2016,Matrícula,Total,Educação Infantil,11112.0
1217,2703.0,Planalto Da Borborema,2016,Matrícula,Total,Educação Profissional,2408.0
1218,2703.0,Planalto Da Borborema,2016,Matrícula,Total,Educação de Jovens e Adultos (EJA),10297.0
1219,2703.0,Planalto Da Borborema,2016,Matrícula,Total,Ensino Fundamental,38226.0
1220,2703.0,Planalto Da Borborema,2016,Matrícula,Total,Ensino Médio,9229.0
1221,2703.0,Planalto Da Borborema,2017,Matrícula,Estadual,Educação Infantil,121.0
1222,2703.0,Planalto Da Borborema,2017,Matrícula,Estadual,Educação Profissional,218.0
1223,2703.0,Planalto Da Borborema,2017,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),2545.0
1224,2703.0,Planalto Da Borborema,2017,Matrícula,Estadual,Ensino Fundamental,2133.0
1225,2703.0,Planalto Da Borborema,2017,Matrícula,Estadual,Ensino Médio,6951.0
1226,2703.0,Planalto Da Borborema,2017,Matrícula,Federal,Educação Infantil,0.0
1227,2703.0,Planalto Da Borborema,2017,Matrícula,Federal,Educação Profissional,1461.0
1228,2703.0,Planalto Da Borborema,2017,Matrícula,Federal,Educação de Jovens e Adultos (EJA),0.0
1229,2703.0,Planalto Da Borborema,2017,Matrícula,Federal,Ensino Fundamental,0.0
1230,2703.0,Planalto Da Borborema,2017,Matrícula,Federal,Ensino Médio,828.0
1231,2703.0,Planalto Da Borborema,2017,Matrícula,Municipal,Educação Infantil,9680.0
1232,2703.0,Planalto Da Borborema,2017,Matrícula,Municipal,Educação Profissional,0.0
1233,2703.0,Planalto Da Borborema,2017,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),9162.0
1234,2703.0,Planalto Da Borborema,2017,Matrícula,Municipal,Ensino Fundamental,30448.0
1235,2703.0,Planalto Da Borborema,2017,Matrícula,Municipal,Ensino Médio,0.0
1236,2703.0,Planalto Da Borborema,2017,Matrícula,Privada,Educação Infantil,1659.0
1237,2703.0,Planalto Da Borborema,2017,Matrícula,Privada,Educação Profissional,1076.0
1238,2703.0,Planalto Da Borborema,2017,Matrícula,Privada,Educação de Jovens e Adultos (EJA),32.0
1239,2703.0,Planalto Da Borborema,2017,Matrícula,Privada,Ensino Fundamental,4446.0
1240,2703.0,Planalto Da Borborema,2017,Matrícula,Privada,Ensino Médio,734.0
1241,2703.0,Planalto Da Borborema,2017,Matrícula,Pública,Educação Infantil,9801.0
1242,2703.0,Planalto Da Borborema,2017,Matrícula,Pública,Educação Profissional,1679.0
1243,2703.0,Planalto Da Borborema,2017,Matrícula,Pública,Educação de Jovens e Adultos (EJA),11707.0
1244,2703.0,Planalto Da Borborema,2017,Matrícula,Pública,Ensino Fundamental,32581.0
1245,2703.0,Planalto Da Borborema,2017,Matrícula,Pública,Ensino Médio,7779.0
1246,2703.0,Planalto Da Borborema,2017,Matrícula,Total,Educação Infantil,11460.0
1247,2703.0,Planalto Da Borborema,2017,Matrícula,Total,Educação Profissional,2755.0
1248,2703.0,Planalto Da Borborema,2017,Matrícula,Total,Educação de Jovens e Adultos (EJA),11739.0
1249,2703.0,Planalto Da Borborema,2017,Matrícula,Total,Ensino Fundamental,37027.0
1250,2703.0,Planalto Da Borborema,2017,Matrícula,Total,Ensino Médio,8513.0
1251,2703.0,Planalto Da Borborema,2018,Matrícula,Estadual,Educação Infantil,129.0
1252,2703.0,Planalto Da Borborema,2018,Matrícula,Estadual,Educação Profissional,52.0
1253,2703.0,Planalto Da Borborema,2018,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),2766.0
1254,2703.0,Planalto Da Borborema,2018,Matrícula,Estadual,Ensino Fundamental,1995.0
1255,2703.0,Planalto Da Borborema,2018,Matrícula,Estadual,Ensino Médio,7405.0
1256,2703.0,Planalto Da Borborema,2018,Matrícula,Federal,Educação Infantil,0.0
1257,2703.0,Planalto Da Borborema,2018,Matrícula,Federal,Educação Profissional,1618.0
1258,2703.0,Planalto Da Borborema,2018,Matrícula,Federal,Educação de Jovens e Adultos (EJA),0.0
1259,2703.0,Planalto Da Borborema,2018,Matrícula,Federal,Ensino Fundamental,0.0
1260,2703.0,Planalto Da Borborema,2018,Matrícula,Federal,Ensino Médio,917.0
1261,2703.0,Planalto Da Borborema,2018,Matrícula,Municipal,Educação Infantil,9797.0
1262,2703.0,Planalto Da Borborema,2018,Matrícula,Municipal,Educação Profissional,0.0
1263,2703.0,Planalto Da Borborema,2018,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),10019.0
1264,2703.0,Planalto Da Borborema,2018,Matrícula,Municipal,Ensino Fundamental,29524.0
1265,2703.0,Planalto Da Borborema,2018,Matrícula,Municipal,Ensino Médio,0.0
1266,2703.0,Planalto Da Borborema,2018,Matrícula,Privada,Educação Infantil,1651.0
1267,2703.0,Planalto Da Borborema,2018,Matrícula,Privada,Educação Profissional,861.0
1268,2703.0,Planalto Da Borborema,2018,Matrícula,Privada,Educação de Jovens e Adultos (EJA),0.0
1269,2703.0,Planalto Da Borborema,2018,Matrícula,Privada,Ensino Fundamental,4393.0
1270,2703.0,Planalto Da Borborema,2018,Matrícula,Privada,Ensino Médio,713.0
1271,2703.0,Planalto Da Borborema,2018,Matrícula,Pública,Educação Infantil,9926.0
1272,2703.0,Planalto Da Borborema,2018,Matrícula,Pública,Educação Profissional,1670.0
1273,2703.0,Planalto Da Borborema,2018,Matrícula,Pública,Educação de Jovens e Adultos (EJA),12785.0
1274,2703.0,Planalto Da Borborema,2018,Matrícula,Pública,Ensino Fundamental,31519.0
1275,2703.0,Planalto Da Borborema,2018,Matrícula,Pública,Ensino Médio,8322.0
1276,2703.0,Planalto Da Borborema,2018,Matrícula,Total,Educação Infantil,11577.0
1277,2703.0,Planalto Da Borborema,2018,Matrícula,Total,Educação Profissional,2531.0
1278,2703.0,Planalto Da Borborema,2018,Matrícula,Total,Educação de Jovens e Adultos (EJA),12785.0
1279,2703.0,Planalto Da Borborema,2018,Matrícula,Total,Ensino Fundamental,35912.0
1280,2703.0,Planalto Da Borborema,2018,Matrícula,Total,Ensino Médio,9035.0
1281,2703.0,Planalto Da Borborema,2019,Matrícula,Estadual,Educação Infantil,122.0
1282,2703.0,Planalto Da Borborema,2019,Matrícula,Estadual,Educação Profissional,857.0
1283,2703.0,Planalto Da Borborema,2019,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),2485.0
1284,2703.0,Planalto Da Borborema,2019,Matrícula,Estadual,Ensino Fundamental,1798.0
1285,2703.0,Planalto Da Borborema,2019,Matrícula,Estadual,Ensino Médio,7300.0
1286,2703.0,Planalto Da Borborema,2019,Matrícula,Federal,Educação Infantil,0.0
1287,2703.0,Planalto Da Borborema,2019,Matrícula,Federal,Educação Profissional,1268.0
1288,2703.0,Planalto Da Borborema,2019,Matrícula,Federal,Educação de Jovens e Adultos (EJA),0.0
1289,2703.0,Planalto Da Borborema,2019,Matrícula,Federal,Ensino Fundamental,0.0
1290,2703.0,Planalto Da Borborema,2019,Matrícula,Federal,Ensino Médio,923.0
1291,2703.0,Planalto Da Borborema,2019,Matrícula,Municipal,Educação Infantil,9707.0
1292,2703.0,Planalto Da Borborema,2019,Matrícula,Municipal,Educação Profissional,215.0
1293,2703.0,Planalto Da Borborema,2019,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),10218.0
1294,2703.0,Planalto Da Borborema,2019,Matrícula,Municipal,Ensino Fundamental,28516.0
1295,2703.0,Planalto Da Borborema,2019,Matrícula,Municipal,Ensino Médio,0.0
1296,2703.0,Planalto Da Borborema,2019,Matrícula,Privada,Educação Infantil,1597.0
1297,2703.0,Planalto Da Borborema,2019,Matrícula,Privada,Educação Profissional,1179.0
1298,2703.0,Planalto Da Borborema,2019,Matrícula,Privada,Educação de Jovens e Adultos (EJA),0.0
1299,2703.0,Planalto Da Borborema,2019,Matrícula,Privada,Ensino Fundamental,4398.0
1300,2703.0,Planalto Da Borborema,2019,Matrícula,Privada,Ensino Médio,630.0
1301,2703.0,Planalto Da Borborema,2019,Matrícula,Pública,Educação Infantil,9829.0
1302,2703.0,Planalto Da Borborema,2019,Matrícula,Pública,Educação Profissional,2340.0
1303,2703.0,Planalto Da Borborema,2019,Matrícula,Pública,Educação de Jovens e Adultos (EJA),12703.0
1304,2703.0,Planalto Da Borborema,2019,Matrícula,Pública,Ensino Fundamental,30314.0
1305,2703.0,Planalto Da Borborema,2019,Matrícula,Pública,Ensino Médio,8223.0
1306,2703.0,Planalto Da Borborema,2019,Matrícula,Total,Educação Infantil,11426.0
1307,2703.0,Planalto Da Borborema,2019,Matrícula,Total,Educação Profissional,3519.0
1308,2703.0,Planalto Da Borborema,2019,Matrícula,Total,Educação de Jovens e Adultos (EJA),12703.0
1309,2703.0,Planalto Da Borborema,2019,Matrícula,Total,Ensino Fundamental,34712.0
1310,2703.0,Planalto Da Borborema,2019,Matrícula,Total,Ensino Médio,8853.0
1311,2703.0,Planalto Da Borborema,2020,Matrícula,Estadual,Educação Infantil,152.0
1312,2703.0,Planalto Da Borborema,2020,Matrícula,Estadual,Educação Profissional,1023.0
1313,2703.0,Planalto Da Borborema,2020,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),2232.0
1314,2703.0,Planalto Da Borborema,2020,Matrícula,Estadual,Ensino Fundamental,1906.0
1315,2703.0,Planalto Da Borborema,2020,Matrícula,Estadual,Ensino Médio,7823.0
1316,2703.0,Planalto Da Borborema,2020,Matrícula,Federal,Educação Infantil,0.0
1317,2703.0,Planalto Da Borborema,2020,Matrícula,Federal,Educação Profissional,1369.0
1318,2703.0,Planalto Da Borborema,2020,Matrícula,Federal,Educação de Jovens e Adultos (EJA),0.0
1319,2703.0,Planalto Da Borborema,2020,Matrícula,Federal,Ensino Fundamental,0.0
1320,2703.0,Planalto Da Borborema,2020,Matrícula,Federal,Ensino Médio,1016.0
1321,2703.0,Planalto Da Borborema,2020,Matrícula,Municipal,Educação Infantil,9611.0
1322,2703.0,Planalto Da Borborema,2020,Matrícula,Municipal,Educação Profissional,291.0
1323,2703.0,Planalto Da Borborema,2020,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),7911.0
1324,2703.0,Planalto Da Borborema,2020,Matrícula,Municipal,Ensino Fundamental,27816.0
1325,2703.0,Planalto Da Borborema,2020,Matrícula,Municipal,Ensino Médio,0.0
1326,2703.0,Planalto Da Borborema,2020,Matrícula,Privada,Educação Infantil,1309.0
1327,2703.0,Planalto Da Borborema,2020,Matrícula,Privada,Educação Profissional,1111.0
1328,2703.0,Planalto Da Borborema,2020,Matrícula,Privada,Educação de Jovens e Adultos (EJA),0.0
1329,2703.0,Planalto Da Borborema,2020,Matrícula,Privada,Ensino Fundamental,4263.0
1330,2703.0,Planalto Da Borborema,2020,Matrícula,Privada,Ensino Médio,567.0
1331,2703.0,Planalto Da Borborema,2020,Matrícula,Pública,Educação Infantil,9763.0
1332,2703.0,Planalto Da Borborema,2020,Matrícula,Pública,Educação Profissional,2683.0
1333,2703.0,Planalto Da Borborema,2020,Matrícula,Pública,Educação de Jovens e Adultos (EJA),10143.0
1334,2703.0,Planalto Da Borborema,2020,Matrícula,Pública,Ensino Fundamental,29722.0
1335,2703.0,Planalto Da Borborema,2020,Matrícula,Pública,Ensino Médio,8839.0
1336,2703.0,Planalto Da Borborema,2020,Matrícula,Total,Educação Infantil,11072.0
1337,2703.0,Planalto Da Borborema,2020,Matrícula,Total,Educação Profissional,3794.0
1338,2703.0,Planalto Da Borborema,2020,Matrícula,Total,Educação de Jovens e Adultos (EJA),10143.0
1339,2703.0,Planalto Da Borborema,2020,Matrícula,Total,Ensino Fundamental,33985.0
1340,2703.0,Planalto Da Borborema,2020,Matrícula,Total,Ensino Médio,9406.0
1341,2703.0,Planalto Da Borborema,2021,Matrícula,Estadual,Educação Infantil,149.0
1342,2703.0,Planalto Da Borborema,2021,Matrícula,Estadual,Educação Profissional,1254.0
1343,2703.0,Planalto Da Borborema,2021,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),2036.0
1344,2703.0,Planalto Da Borborema,2021,Matrícula,Estadual,Ensino Fundamental,1682.0
1345,2703.0,Planalto Da Borborema,2021,Matrícula,Estadual,Ensino Médio,7822.0
1346,2703.0,Planalto Da Borborema,2021,Matrícula,Federal,Educação Infantil,0.0
1347,2703.0,Planalto Da Borborema,2021,Matrícula,Federal,Educação Profissional,1431.0
1348,2703.0,Planalto Da Borborema,2021,Matrícula,Federal,Educação de Jovens e Adultos (EJA),0.0
1349,2703.0,Planalto Da Borborema,2021,Matrícula,Federal,Ensino Fundamental,0.0
1350,2703.0,Planalto Da Borborema,2021,Matrícula,Federal,Ensino Médio,1160.0
1351,2703.0,Planalto Da Borborema,2021,Matrícula,Municipal,Educação Infantil,10488.0
1352,2703.0,Planalto Da Borborema,2021,Matrícula,Municipal,Educação Profissional,1495.0
1353,2703.0,Planalto Da Borborema,2021,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),10381.0
1354,2703.0,Planalto Da Borborema,2021,Matrícula,Municipal,Ensino Fundamental,27649.0
1355,2703.0,Planalto Da Borborema,2021,Matrícula,Municipal,Ensino Médio,0.0
1356,2703.0,Planalto Da Borborema,2021,Matrícula,Privada,Educação Infantil,1084.0
1357,2703.0,Planalto Da Borborema,2021,Matrícula,Privada,Educação Profissional,627.0
1358,2703.0,Planalto Da Borborema,2021,Matrícula,Privada,Educação de Jovens e Adultos (EJA),0.0
1359,2703.0,Planalto Da Borborema,2021,Matrícula,Privada,Ensino Fundamental,3906.0
1360,2703.0,Planalto Da Borborema,2021,Matrícula,Privada,Ensino Médio,653.0
1361,2703.0,Planalto Da Borborema,2021,Matrícula,Pública,Educação Infantil,10637.0
1362,2703.0,Planalto Da Borborema,2021,Matrícula,Pública,Educação Profissional,4180.0
1363,2703.0,Planalto Da Borborema,2021,Matrícula,Pública,Educação de Jovens e Adultos (EJA),12417.0
1364,2703.0,Planalto Da Borborema,2021,Matrícula,Pública,Ensino Fundamental,29331.0
1365,2703.0,Planalto Da Borborema,2021,Matrícula,Pública,Ensino Médio,8982.0
1366,2703.0,Planalto Da Borborema,2021,Matrícula,Total,Educação Infantil,11721.0
1367,2703.0,Planalto Da Borborema,2021,Matrícula,Total,Educação Profissional,4807.0
1368,2703.0,Planalto Da Borborema,2021,Matrícula,Total,Educação de Jovens e Adultos (EJA),12417.0
1369,2703.0,Planalto Da Borborema,2021,Matrícula,Total,Ensino Fundamental,33237.0
1370,2703.0,Planalto Da Borborema,2021,Matrícula,Total,Ensino Médio,9635.0
1371,2703.0,Planalto Da Borborema,2022,Matrícula,Estadual,Educação Infantil,157.0
1372,2703.0,Planalto Da Borborema,2022,Matrícula,Estadual,Educação Profissional,1423.0
1373,2703.0,Planalto Da Borborema,2022,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),2319.0
1374,2703.0,Planalto Da Borborema,2022,Matrícula,Estadual,Ensino Fundamental,1674.0
1375,2703.0,Planalto Da Borborema,2022,Matrícula,Estadual,Ensino Médio,7739.0
1376,2703.0,Planalto Da Borborema,2022,Matrícula,Federal,Educação Infantil,0.0
1377,2703.0,Planalto Da Borborema,2022,Matrícula,Federal,Educação Profissional,1612.0
1378,2703.0,Planalto Da Borborema,2022,Matrícula,Federal,Educação de Jovens e Adultos (EJA),0.0
1379,2703.0,Planalto Da Borborema,2022,Matrícula,Federal,Ensino Fundamental,0.0
1380,2703.0,Planalto Da Borborema,2022,Matrícula,Federal,Ensino Médio,1359.0
1381,2703.0,Planalto Da Borborema,2022,Matrícula,Municipal,Educação Infantil,10781.0
1382,2703.0,Planalto Da Borborema,2022,Matrícula,Municipal,Educação Profissional,875.0
1383,2703.0,Planalto Da Borborema,2022,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),10291.0
1384,2703.0,Planalto Da Borborema,2022,Matrícula,Municipal,Ensino Fundamental,26475.0
1385,2703.0,Planalto Da Borborema,2022,Matrícula,Municipal,Ensino Médio,0.0
1386,2703.0,Planalto Da Borborema,2022,Matrícula,Privada,Educação Infantil,1425.0
1387,2703.0,Planalto Da Borborema,2022,Matrícula,Privada,Educação Profissional,876.0
1388,2703.0,Planalto Da Borborema,2022,Matrícula,Privada,Educação de Jovens e Adultos (EJA),0.0
1389,2703.0,Planalto Da Borborema,2022,Matrícula,Privada,Ensino Fundamental,3961.0
1390,2703.0,Planalto Da Borborema,2022,Matrícula,Privada,Ensino Médio,695.0
1391,2703.0,Planalto Da Borborema,2022,Matrícula,Pública,Educação Infantil,10938.0
1392,2703.0,Planalto Da Borborema,2022,Matrícula,Pública,Educação Profissional,3910.0
1393,2703.0,Planalto Da Borborema,2022,Matrícula,Pública,Educação de Jovens e Adultos (EJA),12610.0
1394,2703.0,Planalto Da Borborema,2022,Matrícula,Pública,Ensino Fundamental,28149.0
1395,2703.0,Planalto Da Borborema,2022,Matrícula,Pública,Ensino Médio,9098.0
1396,2703.0,Planalto Da Borborema,2022,Matrícula,Total,Educação Infantil,12363.0
1397,2703.0,Planalto Da Borborema,2022,Matrícula,Total,Educação Profissional,4786.0
1398,2703.0,Planalto Da Borborema,2022,Matrícula,Total,Educação de Jovens e Adultos (EJA),12610.0
1399,2703.0,Planalto Da Borborema,2022,Matrícula,Total,Ensino Fundamental,32110.0
1400,2703.0,Planalto Da Borborema,2022,Matrícula,Total,Ensino Médio,9793.0
1401,2704.0,Agreste,2007,Matrícula,Estadual,Educação Infantil,143.0
1402,2704.0,Agreste,2007,Matrícula,Estadual,Educação Profissional,336.0
1403,2704.0,Agreste,2007,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),4257.0
1404,2704.0,Agreste,2007,Matrícula,Estadual,Ensino Fundamental,11737.0
1405,2704.0,Agreste,2007,Matrícula,Estadual,Ensino Médio,15617.0
1406,2704.0,Agreste,2007,Matrícula,Municipal,Educação Infantil,12271.0
1407,2704.0,Agreste,2007,Matrícula,Municipal,Educação Profissional,0.0
1408,2704.0,Agreste,2007,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),14356.0
1409,2704.0,Agreste,2007,Matrícula,Municipal,Ensino Fundamental,86516.0
1410,2704.0,Agreste,2007,Matrícula,Municipal,Ensino Médio,1524.0
1411,2704.0,Agreste,2007,Matrícula,Privada,Educação Infantil,1354.0
1412,2704.0,Agreste,2007,Matrícula,Privada,Educação Profissional,33.0
1413,2704.0,Agreste,2007,Matrícula,Privada,Educação de Jovens e Adultos (EJA),148.0
1414,2704.0,Agreste,2007,Matrícula,Privada,Ensino Fundamental,5574.0
1415,2704.0,Agreste,2007,Matrícula,Privada,Ensino Médio,1898.0
1416,2704.0,Agreste,2007,Matrícula,Pública,Educação Infantil,12414.0
1417,2704.0,Agreste,2007,Matrícula,Pública,Educação Profissional,336.0
1418,2704.0,Agreste,2007,Matrícula,Pública,Educação de Jovens e Adultos (EJA),18613.0
1419,2704.0,Agreste,2007,Matrícula,Pública,Ensino Fundamental,98253.0
1420,2704.0,Agreste,2007,Matrícula,Pública,Ensino Médio,17141.0
1421,2704.0,Agreste,2007,Matrícula,Total,Educação Infantil,13768.0
1422,2704.0,Agreste,2007,Matrícula,Total,Educação Profissional,369.0
1423,2704.0,Agreste,2007,Matrícula,Total,Educação de Jovens e Adultos (EJA),18761.0
1424,2704.0,Agreste,2007,Matrícula,Total,Ensino Fundamental,103827.0
1425,2704.0,Agreste,2007,Matrícula,Total,Ensino Médio,19039.0
1426,2704.0,Agreste,2008,Matrícula,Estadual,Educação Infantil,98.0
1427,2704.0,Agreste,2008,Matrícula,Estadual,Educação Profissional,480.0
1428,2704.0,Agreste,2008,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),4416.0
1429,2704.0,Agreste,2008,Matrícula,Estadual,Ensino Fundamental,10012.0
1430,2704.0,Agreste,2008,Matrícula,Estadual,Ensino Médio,15960.0
1431,2704.0,Agreste,2008,Matrícula,Municipal,Educação Infantil,12302.0
1432,2704.0,Agreste,2008,Matrícula,Municipal,Educação Profissional,0.0
1433,2704.0,Agreste,2008,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),15243.0
1434,2704.0,Agreste,2008,Matrícula,Municipal,Ensino Fundamental,84257.0
1435,2704.0,Agreste,2008,Matrícula,Municipal,Ensino Médio,1602.0
1436,2704.0,Agreste,2008,Matrícula,Privada,Educação Infantil,2152.0
1437,2704.0,Agreste,2008,Matrícula,Privada,Educação Profissional,155.0
